size	Count
3191	5
5162	7
4655	3
3765	5
14865	1
29462	1
8506	3
450	6
11381	1
3906	3
4429	13
7186	1
1018	9
8566	1
3921	4
14163	2
792	2
5576	6
3858	5
6562	1
5434	4
11526	1
7464	4
2955	5
4257	5
5237	7
4273	4
1483	6
6952	3
4782	3
153	1
357	3
7346	1
3954	5
2350	4
8299	3
6624	1
7592	1
2932	4
3836	2
7742	2
6186	4
7047	4
5046	3
4651	4
1007	11
4764	3
8447	3
10069	1
5150	3
2758	6
7820	1
8817	1
2956	7
4880	6
9358	2
173	1
4721	2
601	9
4024	3
2647	6
3715	2
6602	3
1015	6
362	2
8290	3
225	4
6451	2
3565	3
7258	3
355	2
3589	5
1784	3
8046	5
5140	4
2713	3
8231	2
8404	2
7972	3
11832	1
1190	5
5174	4
389	1
3770	10
720	4
6424	2
3872	3
10555	1
6296	2
3000	6
8623	1
6833	3
4157	5
4298	4
4246	4
6706	2
8912	1
4417	5
1150	2
3493	6
7327	3
6657	2
5258	4
1337	7
4054	5
982	4
2107	9
6426	8
664	1
6632	1
894	6
8689	2
3991	2
8357	5
9007	1
12387	2
6051	1
9684	1
8869	2
17287	1
1153	7
8576	1
8866	1
3984	2
7163	3
6130	5
7595	3
6518	1
2977	2
6942	5
6178	2
206	3
3989	5
7770	1
5612	8
3883	6
5113	1
7552	5
6651	2
10070	4
6368	2
844	7
3578	6
7808	2
4985	2
7372	2
5375	3
29796	1
10263	1
3871	2
7067	5
8907	2
7718	3
3297	8
8355	3
2721	7
8999	1
7560	7
7682	4
6319	2
331	4
4915	2
5729	1
5028	3
10527	1
4363	6
2652	2
4740	3
311	2
6748	3
250	2
3728	3
7839	1
7964	3
6566	3
5558	3
2741	6
4260	6
8454	2
534	2
8820	1
5243	2
2653	5
7168	1
29418	1
7492	1
11901	3
3558	9
6998	3
6634	2
9438	1
15068	1
2752	4
9279	2
7572	1
7587	1
8126	2
8996	2
7300	3
8072	3
3194	6
5652	2
3850	5
7875	1
5928	4
1484	9
526	3
776	5
4794	3
6416	4
5124	4
11508	1
8043	3
8469	1
8722	1
8644	1
29564	1
28658	1
723	2
4916	1
1387	7
29235	1
9492	2
9802	1
2930	6
7962	2
2974	4
3818	8
4102	8
885	6
652	6
8173	2
5763	3
9091	1
15928	2
12675	1
5991	3
8619	2
1539	7
7273	6
3567	7
4320	5
10219	3
674	6
4001	4
7637	1
4763	1
5185	2
8883	2
2990	9
9892	1
266	3
6904	2
2938	3
5903	1
4933	2
9458	1
5306	7
1172	2
129	1
3929	4
6204	3
7579	2
4591	2
4710	1
7415	2
6887	3
4874	2
5478	2
4153	4
7941	3
3925	4
468	1
8142	1
5871	2
8001	1
6253	2
9462	1
7938	4
7662	1
322	3
5940	2
7324	2
11072	1
566	4
7329	3
8548	2
8417	2
4598	2
8759	1
514	4
5654	4
8228	5
6527	3
8204	5
9887	2
7170	3
274	1
4291	6
10848	1
6116	5
7426	1
7544	2
4803	3
8621	2
5691	3
7915	6
5988	2
2645	5
6856	1
9118	2
6325	1
7594	1
1178	6
5544	3
7416	1
666	8
9441	2
7493	4
5454	6
1058	3
8291	5
386	2
7725	1
4667	4
5580	1
1057	7
98	2
7866	3
8874	1
3813	2
7979	3
7015	2
3943	5
9518	1
3873	8
7040	4
4074	6
4267	12
6429	6
4630	2
29031	1
5566	2
8432	3
7633	2
5278	4
3202	4
2959	8
1123	6
5183	3
5277	2
6460	1
669	2
7851	4
9051	1
5305	1
7555	2
4027	5
8145	1
2953	5
5210	2
6788	1
3620	4
161	3
1896	9
943	9
133	2
456	3
5421	3
1451	6
9376	1
3525	5
561	2
2949	4
862	6
7727	3
4736	1
4045	7
937	5
544	2
7402	2
3822	7
925	5
7406	5
2759	4
4094	3
8509	3
3924	8
5907	3
8218	4
4877	2
3519	4
2742	10
245	2
4711	3
11204	2
7271	4
8749	1
673	5
4837	1
291	1
8662	2
4768	1
443	5
9546	1
558	4
5061	1
6755	2
5041	2
1088	5
4047	6
361	3
1748	5
14149	1
5318	2
7498	1
6565	2
7205	3
5698	5
700	8
28870	1
8941	1
4693	2
7333	3
3780	4
3592	3
5573	5
5812	4
6577	2
15291	1
9247	1
6753	1
6291	2
8887	2
7044	6
10818	1
2957	3
5056	2
6590	1
7169	2
6979	3
8637	1
3778	2
1895	5
6059	1
8190	1
12636	3
1163	6
9236	1
5816	2
9497	2
3287	7
7506	2
6705	3
5016	4
4716	2
7689	1
6085	1
1204	6
5225	3
8848	1
7954	2
29552	1
6479	1
365	3
6494	3
8035	3
502	3
814	4
5377	4
6140	4
8650	3
5904	3
8224	1
5274	5
6282	1
4342	6
1016	8
3568	4
5465	2
384	4
9808	1
7753	2
7179	1
426	6
2689	8
5256	3
24937	1
4442	5
5420	1
5681	3
6948	1
7861	3
191	2
7716	3
6240	4
4811	2
4034	4
122	1
8718	1
6058	5
7957	3
7880	4
189	2
8460	2
9421	1
7829	2
1870	7
4626	2
5127	1
7424	1
7478	3
10840	1
7474	3
4906	4
757	6
7141	1
9308	3
170	1
5040	3
4819	2
7852	1
8298	1
5288	3
5534	3
470	3
14742	1
4647	2
6567	1
6170	1
796	6
2658	5
9049	2
6511	4
611	3
1850	8
7765	3
635	6
1826	7
3581	2
6985	2
5432	1
407	3
8600	2
2841	4
3729	3
7534	1
6225	4
6610	1
8642	2
8486	1
8310	2
10012	1
9095	2
6727	2
15556	1
8163	2
5037	1
7671	2
5394	3
8508	2
7767	2
4302	6
4656	3
5030	4
4728	3
1571	12
4854	4
1205	4
886	6
668	4
5360	3
8914	1
3884	4
2427	3
2606	5
1777	4
8453	3
13392	1
3571	3
5493	1
7481	3
6274	4
8134	1
11908	2
8475	2
5337	1
3890	1
6155	1
4812	2
6653	3
5057	3
17775	1
4863	2
4169	2
7599	2
786	5
5131	2
2611	4
835	4
529	6
4004	5
2591	7
236	1
8295	2
5222	3
4738	2
4743	4
574	7
6399	1
5946	2
676	4
2925	3
7649	1
6987	2
176	2
11069	2
7256	2
29465	1
4061	5
5750	2
10715	2
1161	3
5548	1
9807	1
9157	1
5810	2
6556	2
7387	5
6808	2
4063	4
1158	2
7299	1
7250	2
7262	2
7374	2
8822	2
12484	1
398	4
8273	4
9080	2
5873	2
6790	4
8816	2
8022	1
2939	2
3529	4
9728	1
7218	2
11576	1
4010	2
598	4
5238	2
185	1
6514	4
9334	1
545	2
3548	5
9303	2
9737	3
7447	3
6967	2
9706	2
6395	1
5246	1
4878	4
3961	6
3912	4
3586	5
7023	3
1880	5
7225	2
5821	2
4884	4
6363	2
6592	3
9677	1
516	6
8782	1
8564	3
3203	4
8590	1
10243	1
6457	7
5089	2
7195	2
6456	1
8185	2
9053	1
6348	2
460	4
451	2
5520	7
5476	3
6433	3
5776	3
10719	1
9996	2
411	2
5930	1
7867	2
7605	4
8872	1
298	2
29563	1
9158	2
7892	2
11195	1
7074	2
4699	6
5945	2
5029	3
8622	2
9618	1
6966	1
745	4
5466	1
812	4
735	4
8264	2
5412	5
1091	5
3899	2
3771	5
9456	1
2968	6
12898	1
2007	7
6834	2
3225	3
8764	2
6065	3
4814	3
3517	4
6937	1
8554	1
670	6
7958	4
4284	3
6320	2
11885	1
7213	1
2715	2
947	10
8181	2
5052	1
955	4
12896	1
4846	3
15086	1
4974	3
5671	2
11424	1
3913	4
3930	3
6997	3
20981	1
5590	1
7813	3
8961	2
8245	2
7274	4
198	4
9050	1
123	1
4816	2
7620	1
5897	3
5610	2
8275	1
13936	1
3543	4
6538	2
5749	2
8156	1
5038	1
3563	4
10414	1
8636	1
9757	1
10221	1
972	9
8870	1
4631	3
4362	5
15428	1
10521	1
6166	2
6934	4
9321	1
2573	5
1176	8
7075	5
13721	1
4649	1
672	7
5724	2
10143	1
5829	3
9268	1
6721	1
7217	4
4979	2
7677	3
9009	3
7719	1
7828	1
5803	2
6302	4
7601	3
691	4
7764	5
9250	1
7275	2
5505	2
5311	1
4570	4
8969	1
5877	3
305	4
7232	1
4653	4
14145	1
5293	3
3511	3
4887	1
557	3
3999	7
8477	1
6713	5
5494	1
3953	3
9967	1
7383	4
5864	3
3951	3
1157	4
8300	1
9325	1
5572	2
7194	2
7128	2
5417	5
271	4
9932	1
8415	1
8618	1
5506	4
14144	2
17468	1
7144	2
8571	1
5753	3
422	3
763	4
8226	2
7729	4
3798	4
811	2
610	4
6202	3
736	4
6982	2
9544	1
4866	6
7885	4
4088	10
5313	3
13301	1
4589	3
3783	5
8958	1
21010	1
807	8
7472	1
132	1
7795	1
8515	1
5838	3
4858	3
310	2
5036	2
9579	2
9722	1
2726	6
11040	1
5374	6
121	1
390	2
2918	5
1080	5
9449	1
10483	5
5567	4
7647	2
7022	1
6832	3
10832	1
7414	2
7403	4
280	3
8716	1
4844	1
9542	2
5401	3
11904	1
640	2
3843	4
4952	3
4994	1
2299	7
755	4
4734	3
25167	1
388	2
2364	7
4827	1
9226	1
5410	3
7220	2
7413	3
5960	2
6224	2
5976	2
481	3
5303	3
3878	2
592	4
8997	1
6378	2
7460	3
5279	1
3922	2
4909	2
7550	2
7838	1
1919	5
5212	3
7723	2
7519	2
4025	2
5801	2
5207	6
3957	2
6118	4
484	3
3958	3
4831	4
5536	2
5051	2
18046	1
5266	3
7064	1
661	2
5259	5
8814	3
5031	4
9241	1
8739	3
6372	2
5371	2
7171	3
8311	2
7899	1
11440	2
8186	3
4022	2
5312	1
9563	2
8085	5
5658	2
29194	1
7003	3
8274	1
6231	2
4770	1
5851	3
6110	1
6135	2
5701	2
19959	1
6236	4
5745	1
6099	2
3833	2
7584	1
8037	3
4818	2
5231	1
10212	1
8524	1
12346	2
4695	2
7284	2
8197	2
5220	3
7566	2
6954	2
6648	1
6543	3
10067	1
18539	1
18829	1
8499	2
7745	3
5229	2
7126	2
8462	1
3560	4
5481	4
5917	4
6132	6
7207	3
5938	2
28601	1
6131	3
8192	2
6916	4
5894	4
12998	1
8562	1
8207	2
8808	1
10223	2
3973	4
10844	2
3938	4
8971	1
7634	1
5095	4
7069	2
8483	2
8859	3
22044	1
6883	4
4263	4
5645	1
7394	2
5906	3
8809	1
9033	2
5427	3
5447	3
8140	1
5276	3
7160	1
7664	3
3827	3
14495	1
4937	3
6317	1
1119	5
3839	4
9173	1
5215	3
6540	3
5526	5
4601	2
7087	4
8598	1
7450	2
4410	9
6489	3
8159	2
8959	2
6770	1
5342	3
7473	3
11807	1
6230	1
5780	2
11136	1
7422	4
4592	1
1175	5
5314	3
3979	2
8557	1
3977	4
5997	2
4907	1
6143	4
29110	1
8939	1
902	4
5218	4
11197	3
1072	3
10060	1
4835	3
9341	2
1030	5
5086	3
9981	2
7246	1
799	6
5808	3
8442	1
3790	1
29049	1
9487	2
4864	3
11648	1
4783	1
6899	1
5456	3
7184	4
15617	1
7381	2
8632	1
6765	2
6975	1
11537	1
6958	2
5200	4
7334	1
10732	1
9124	2
10994	2
8771	3
6872	2
6789	3
5354	5
5404	2
10899	1
6932	1
7123	1
4324	2
9701	1
9481	2
6159	5
7905	4
1763	4
8563	2
6323	2
6305	2
3539	4
8427	2
7539	1
11113	1
6467	2
4625	3
1952	4
6880	3
4600	2
10397	2
8795	1
7306	1
7396	1
5121	2
9812	2
8269	3
8568	1
16584	1
4700	4
6398	3
1281	10
7623	1
5104	2
4724	2
7264	4
765	3
8426	5
9764	2
6810	2
8829	1
6897	2
8658	1
4643	3
4838	4
9916	3
7257	2
3975	5
5106	1
7811	2
9495	1
4959	3
28899	1
6510	5
741	5
6546	2
5516	1
8713	1
4627	3
29188	1
6466	2
6743	2
6650	2
6768	1
860	8
11458	4
6161	4
9299	1
5955	2
10148	1
7494	2
12011	1
7011	3
4652	1
7771	1
7939	2
6254	2
9332	2
7127	2
5440	3
6874	4
9850	2
6156	3
5334	1
2945	3
7529	1
5557	3
7458	3
7487	2
11764	1
28563	1
28792	1
3531	2
9731	1
13735	1
5840	3
5836	2
729	5
6718	2
5978	3
3537	5
5320	1
11215	1
4423	8
8260	4
6579	2
9003	1
8166	3
7691	4
5867	3
7358	1
4785	2
6708	1
12144	1
645	5
6969	2
879	6
27279	1
4848	3
7824	2
6888	1
794	6
6760	2
6961	2
5336	3
3526	3
6120	3
10572	1
28696	1
642	4
560	1
6673	4
7088	4
705	5
4609	3
9207	2
5214	2
6773	3
4639	2
582	5
6559	4
878	5
5408	1
9678	2
6237	4
5752	6
7365	2
15631	1
6598	2
6392	4
5349	2
6243	1
9685	1
9063	3
5309	2
6492	1
5640	3
6938	2
6380	1
6692	5
28427	1
6850	1
6307	3
5604	2
2783	7
5626	2
6142	2
4093	7
6736	2
6821	2
881	3
6723	3
4998	3
10863	1
8480	1
8987	1
5233	1
5633	4
8772	2
5525	1
6248	3
6697	2
10828	2
6524	3
6913	2
15588	2
10404	1
15524	1
28101	1
6881	2
7320	2
798	6
5429	3
5380	2
9860	1
702	5
631	7
28396	1
8419	1
6309	1
5425	1
5958	2
6448	1
7136	3
6477	2
9565	1
716	1
699	4
7112	3
9436	1
6403	2
5767	2
3993	6
7526	3
7036	2
703	5
6265	6
11078	1
6370	2
8258	2
6978	2
5014	1
7465	2
6328	2
6507	2
5822	6
4635	2
9292	2
6219	2
6229	2
5914	2
6702	3
4599	2
5844	3
8180	2
6490	2
957	8
9067	1
7212	1
9351	2
9575	1
6959	3
6774	2
6394	1
10498	2
13401	1
7582	3
3834	5
10876	1
13937	1
4573	1
6144	3
6177	2
6616	4
6420	2
6950	1
6284	2
1053	2
6757	1
6361	3
6576	2
11733	1
7053	4
4777	3
7766	2
6523	3
1227	9
837	5
6182	2
10182	1
6089	2
6021	2
6272	4
13786	1
6867	3
4759	5
5951	3
8481	1
7133	1
3724	4
1093	6
8106	1
6529	3
6501	2
6496	3
4964	2
825	3
6822	2
6482	1
643	6
7054	1
8927	1
6545	4
942	5
785	3
9626	1
7551	1
6104	1
7501	3
11528	1
6638	1
5820	2
5588	3
6069	2
5888	3
4397	4
8888	1
6817	1
6865	2
7408	2
506	3
749	4
8582	1
419	4
8313	2
8973	1
9256	1
8263	3
4927	4
11541	1
6133	1
7090	1
1143	6
6640	2
9289	1
12392	2
3755	2
6391	4
249	1
5694	1
704	2
6160	2
6816	1
883	7
11230	1
6536	1
5986	2
5815	3
8581	2
6326	2
5627	3
6113	4
28441	1
10711	2
4967	2
6837	2
5992	1
3212	6
7966	4
5783	2
4895	5
5614	4
28039	1
5924	2
5975	2
6910	1
6664	3
28010	1
5806	2
9094	2
4876	2
8149	1
4070	7
7538	2
6345	2
5885	1
3509	4
11597	1
6849	1
694	6
11791	2
708	3
4800	2
523	3
9015	1
6694	1
5884	4
5370	3
7081	2
5687	3
5661	2
4737	4
3746	1
5765	4
27496	1
8422	1
8695	1
5439	1
1765	5
12760	1
5934	5
27559	1
4797	4
10697	1
7230	2
6123	2
5400	2
961	4
6771	2
738	3
6604	2
739	2
1125	4
5547	2
7455	1
6018	5
6421	2
28088	1
5933	2
6917	2
5575	1
5881	1
5444	2
6458	3
5568	2
5716	3
9578	1
9087	1
6815	1
6389	5
8685	2
6158	5
15012	1
19207	1
6601	4
6499	1
6168	2
5189	1
27377	1
6473	2
5319	1
5673	1
3732	2
7580	1
6169	1
4781	2
5686	3
6471	3
4787	5
6242	4
5676	2
18372	1
7762	1
5024	1
6943	3
586	3
7214	2
5435	2
27624	1
4419	10
6879	4
6025	2
13196	1
7272	1
6459	2
7281	3
5883	2
671	5
7103	2
997	4
9379	1
5519	1
6639	2
5798	3
5699	2
5517	3
5267	1
5697	6
7738	4
5665	1
8970	1
6014	4
7096	1
5033	2
7743	1
9534	2
5366	1
6491	3
9592	1
4752	3
927	6
5265	1
6526	2
1010	5
713	4
27487	1
7749	1
5406	3
11193	2
3956	3
5357	1
10054	1
5413	3
17584	1
6516	2
5593	3
5527	2
27807	1
5747	2
5874	2
6965	2
7104	1
5335	2
8104	2
6214	1
5859	2
1193	3
7050	2
4842	2
5613	3
4780	3
5283	2
6903	3
5343	3
4657	3
12586	2
7545	3
6861	3
4853	2
5169	4
10072	1
5350	2
4941	2
6281	3
27369	1
5490	6
9138	2
7006	3
5125	4
4861	3
575	6
5315	2
5586	2
3842	2
6362	2
5655	3
10621	1
5096	1
10692	1
7376	2
7092	1
5013	4
6197	2
6759	4
5787	3
27467	1
5087	2
6941	2
6528	1
27250	1
5002	3
4747	3
10354	1
6944	3
27340	1
7336	4
5719	1
6049	3
3934	4
9473	1
5092	2
5672	1
5247	3
5378	1
5601	3
4820	2
5585	2
5948	4
5330	1
5515	2
970	5
12780	1
5323	4
5428	5
1006	5
5642	1
4809	1
6838	1
7317	1
6334	1
9711	3
5331	2
5341	1
5748	2
5818	2
454	4
3573	2
876	1
4920	2
11710	1
6152	2
4755	4
7724	1
7321	1
5049	2
5636	2
4893	2
5248	2
26950	1
5635	2
5961	2
530	2
4301	2
6037	2
7202	1
4584	1
5054	3
4767	5
5264	4
4669	2
5327	2
4621	1
4761	2
4593	2
6207	3
3832	2
734	6
4778	1
4921	2
5291	1
9905	2
6412	3
6337	2
6227	1
5700	2
3901	2
5143	1
5034	1
21017	1
7451	1
6094	2
5452	1
26288	1
4806	1
26750	1
6417	2
8652	2
6313	3
8611	1
7840	4
7352	4
27071	1
12110	1
5262	2
6470	3
4978	3
4910	6
5138	3
5304	2
11971	1
5022	2
6201	1
5240	1
6882	5
6388	3
11191	1
4590	2
5592	2
4356	5
3572	2
6347	2
6031	1
568	4
6199	1
688	4
6041	1
325	5
5721	3
5662	2
10210	1
6612	3
6174	3
5177	1
6263	2
6023	3
6977	2
5441	2
26146	1
6441	3
5160	2
26075	1
13969	1
6915	1
1000	4
4698	2
8981	1
4673	2
4758	2
5230	1
5198	3
26442	1
5892	3
6607	1
3754	1
11201	1
4731	4
5255	1
4581	1
26782	1
4032	7
5001	1
9813	1
8769	1
26462	1
9935	1
7319	1
4938	1
6895	2
11878	2
10668	2
3797	3
3917	4
5455	2
4610	1
6440	1
4739	2
7269	3
9826	2
5968	3
26003	1
477	8
5659	2
5295	2
4665	3
11200	1
12580	1
5792	2
4901	2
1082	5
6635	4
8448	1
6666	1
4606	1
5119	2
10075	1
26180	1
4646	1
5908	2
25682	1
5950	2
6027	3
26280	1
5058	2
6175	3
4981	2
4836	4
9143	1
25646	1
26463	1
4790	3
3892	3
13966	2
4607	4
6095	3
10784	1
6171	3
10559	1
5191	5
6026	2
6970	2
4997	1
9212	2
6644	3
5553	3
8470	2
25556	2
4996	5
6173	4
5510	2
4896	2
26012	1
5841	1
26335	1
6315	3
4965	1
609	4
6330	5
4789	1
10548	1
8558	2
25867	1
5563	1
3849	1
18971	1
6605	3
12335	2
11198	1
4583	3
10877	1
7361	2
6075	1
5204	1
6740	3
3740	2
517	4
25859	1
25886	1
5020	4
701	5
5213	3
9152	2
4905	2
6304	1
5605	1
3759	1
5252	3
7241	1
5099	3
7105	5
5943	1
5989	1
9311	1
6283	2
6572	2
5693	1
25690	1
25160	1
9386	1
9635	3
9885	3
25848	1
25398	1
11990	1
6228	2
5549	2
3992	6
8526	1
5120	1
6818	1
25210	1
8633	1
4802	2
25433	1
6162	4
4692	2
5771	2
14400	1
6060	2
10710	1
10264	1
25782	1
5637	2
6661	5
559	3
25401	1
4038	2
10331	1
5621	1
6061	1
3750	6
25342	1
6256	1
24785	1
25647	1
3885	1
4870	1
3955	2
5245	1
5731	1
6329	1
5145	2
4940	1
9137	1
5936	3
10845	3
5849	2
25391	1
4595	1
4788	5
25148	1
6714	3
4603	1
5461	3
4678	1
3505	4
5944	3
10274	1
667	2
3498	3
12270	1
4709	2
6649	2
25380	1
5384	1
8709	1
6151	2
25002	1
7124	3
18913	1
3605	2
25042	1
5737	2
12212	1
8143	1
4749	1
24689	1
25257	1
17616	1
5206	2
4616	1
6355	1
9742	1
24611	1
5692	2
6064	1
6935	1
6688	1
24932	1
12967	1
24660	1
16062	1
2929	2
15409	1
15908	1
4685	3
25108	1
5079	2
5740	5
24744	1
5634	2
24750	1
24323	1
14556	1
5249	1
24708	1
24625	1
919	3
25013	1
6670	2
24597	1
4035	6
5345	3
24965	1
13171	2
3808	2
24954	1
5714	1
24469	1
24618	1
24026	1
23055	1
6238	1
24769	1
24247	1
9123	1
24383	1
3602	5
7001	2
16409	2
3946	5
24342	1
4969	3
12504	1
4953	1
14464	1
8655	1
800	6
7234	1
24395	1
4934	1
6343	1
24312	1
854	5
24037	1
24055	1
6836	1
13496	1
24096	1
23722	1
3840	2
24327	1
5188	2
801	3
12026	1
6830	2
4576	1
23910	1
6660	1
476	1
23972	1
6352	3
23893	1
23711	1
23937	1
9439	1
10160	1
10797	1
23581	1
23440	1
8089	1
24155	1
7990	6
7158	2
5832	1
6271	3
7148	3
6862	1
5995	2
23496	1
5809	4
5103	1
7151	2
14794	1
898	3
23837	1
22983	1
4016	2
6876	2
9651	1
23219	1
7159	1
18118	1
7388	1
6814	1
22982	1
23280	1
23598	1
9062	1
23378	1
6909	2
23040	1
10415	1
23129	1
23483	1
23482	1
23264	1
23422	1
7066	1
7142	5
23275	1
7714	2
23617	1
5194	2
12885	1
2582	5
4832	1
4839	4
4671	2
8702	1
1200	7
714	2
16632	1
1017	3
2725	2
3564	4
23407	1
13105	1
23393	1
693	5
6066	3
22467	1
5845	3
23051	1
22608	1
23295	1
8885	1
22949	1
23315	1
22940	1
22565	1
6534	3
5275	3
7113	2
22964	1
22518	1
16430	1
8828	2
3627	2
7484	2
4928	2
515	2
4745	1
22495	1
22718	1
22737	1
22796	1
22710	1
7294	3
838	1
9139	2
22704	1
5195	1
22490	1
22625	1
22433	2
1060	4
22401	1
22473	1
22532	1
22323	2
22827	1
21123	1
16009	1
12218	1
22647	1
5582	2
9244	1
22143	1
22334	1
7793	1
897	3
22050	1
7219	3
8565	1
637	2
22270	1
6531	1
21505	1
9637	2
5472	2
21309	1
14515	1
4988	3
22082	1
22249	1
22526	1
22156	1
22138	1
22491	1
22163	1
22443	1
22498	1
646	6
22221	1
10110	2
11407	1
525	3
22054	1
21626	1
6877	2
21138	1
22103	1
22003	1
21429	1
22330	1
21307	1
22131	1
22231	1
21509	1
21947	1
12255	1
21942	1
9919	1
21807	1
21849	1
11731	1
21780	1
21437	1
21816	1
21878	1
22093	1
22088	1
21686	1
22042	1
4991	2
21366	1
22060	1
20107	1
21561	1
21220	1
21541	1
19490	1
21619	1
5486	2
21907	1
8440	2
21887	1
709	6
21511	1
21367	1
21188	1
21597	1
21406	1
21409	1
21016	1
7172	1
21436	1
5010	3
7296	2
21192	1
21233	1
21164	1
21127	1
19493	1
11586	3
21464	1
21207	1
20779	1
20809	1
21203	1
20841	1
7013	2
21180	1
20471	1
18601	1
13152	1
16705	1
21068	1
21273	1
21316	1
20944	1
10640	1
20769	1
21210	1
19960	1
21174	1
20866	1
20912	1
6843	2
6428	2
11671	1
20528	1
20771	1
20758	1
20956	1
20820	1
20667	1
14711	1
14496	1
19592	1
7010	2
6217	2
20678	1
20286	1
20924	1
20609	1
13623	2
20824	1
20304	1
20563	1
20422	1
7773	1
553	1
20260	1
20025	1
19907	1
20380	1
5339	2
11224	2
20113	1
20542	1
20722	1
19769	1
6062	3
19983	1
19984	1
20326	1
19914	1
20321	1
20411	1
16814	2
20293	1
8942	1
19836	1
20156	1
20300	1
20245	1
20356	1
20117	1
20141	1
20066	1
8247	2
6280	2
19791	1
20418	1
20201	1
20317	1
19877	1
19962	1
20254	1
7360	1
20048	1
19717	1
19846	1
19854	1
1048	3
10592	2
19870	1
19559	1
19893	1
20204	1
19793	1
19298	2
19917	1
7280	2
13970	1
19782	1
19638	1
4912	1
19847	1
19880	1
19770	1
18512	1
18511	1
19251	1
19740	1
19663	1
19149	1
19586	1
19639	1
19926	1
7226	2
19802	1
19284	1
6188	1
19502	1
19528	1
19817	1
489	2
12643	2
19504	1
19117	1
19414	1
19204	1
19327	1
19400	1
19370	1
13438	1
18286	1
19262	1
19301	1
19613	1
19601	1
19212	1
18849	2
10573	1
19115	1
19217	1
18918	1
18934	1
19459	1
19498	1
19236	1
19153	1
19436	1
17437	1
19216	1
18726	1
19422	1
19155	1
18657	1
19220	1
19102	1
19098	1
19352	1
19059	1
19053	1
18737	1
19127	1
18699	1
18906	1
18878	1
18882	1
19041	1
18644	1
18920	1
4309	5
18843	1
18863	1
18793	1
18537	1
18773	1
11883	1
19081	1
18764	1
18635	1
18724	1
18239	1
18750	1
18615	1
18680	1
18731	1
18581	1
18564	1
12226	1
18484	1
18559	1
18620	1
18796	1
6422	2
18462	1
18115	1
18500	1
18426	1
18070	1
18435	1
18408	1
17808	2
18661	1
18036	1
18424	1
18387	1
17859	1
17971	1
18007	1
17890	1
18236	1
18390	1
17604	1
18486	1
18228	1
18282	1
17202	1
18265	1
16850	2
12228	1
18263	1
18252	2
18281	1
18530	1
18296	1
18393	1
18138	2
17683	1
17843	1
18208	1
17433	1
18111	1
18137	1
18085	1
18395	1
18019	1
18103	1
17771	1
18080	1
18099	1
18119	1
18005	1
17980	1
17992	1
18290	1
17941	1
18277	1
17936	1
18233	1
13082	1
17915	1
7779	2
17786	1
9716	1
18166	1
17850	2
18095	1
13376	1
17820	1
17835	1
17825	1
5498	2
17752	1
17424	1
18076	1
17612	1
17927	1
17824	1
17712	1
17896	1
17696	1
17674	1
17950	1
15457	1
17925	1
17713	1
17624	1
17632	1
14377	1
16611	1
10566	1
17465	1
17646	1
17526	1
17805	1
17675	1
7363	1
17120	1
16680	1
17364	1
17472	1
13399	1
17737	1
17477	1
17447	1
16225	1
17499	1
17527	1
17234	1
17337	1
17357	1
17318	1
17458	1
17598	1
16870	1
17273	1
17501	1
16891	1
17355	1
17154	1
17304	1
17384	2
17366	1
17561	1
16842	1
17241	1
17261	1
17106	1
16538	1
17228	1
14699	1
16898	1
17367	1
17517	1
17518	1
17159	1
17150	1
17184	1
17122	1
17139	1
17186	1
16686	1
17070	1
17060	1
17401	1
16651	1
17115	1
17152	1
17110	1
16673	1
7791	1
17314	1
16971	1
16989	1
16956	1
16243	1
17030	1
16157	1
16973	1
16681	2
17245	1
16498	1
16803	1
16860	1
16933	1
16900	1
17118	1
17130	1
17158	1
16880	1
17126	1
16760	1
16779	1
16847	1
5962	2
16789	1
16808	1
17088	1
16402	1
16128	1
16647	1
16960	1
16726	1
16347	2
16756	1
16695	1
16323	1
16385	1
16262	1
4638	2
16677	1
16711	1
16318	1
16950	1
16935	1
14311	1
16593	1
16724	1
16913	1
16622	1
16525	1
16918	1
16489	2
16635	1
16536	1
16855	1
4859	1
16517	1
16644	1
16552	1
16507	1
16812	1
16619	2
16828	1
16553	1
16487	2
16480	1
16545	1
16804	1
15995	2
6450	2
16484	1
16344	1
16350	1
16424	1
16361	1
14618	2
16616	1
16656	1
16413	1
16109	1
16356	1
6724	1
16383	1
16601	1
16373	1
16155	1
16200	1
16568	1
15906	1
16264	1
16486	1
16331	1
16510	1
15967	2
16052	1
15777	1
16473	1
15881	1
16098	1
15947	1
16126	1
16115	1
15822	1
13748	1
16412	1
16253	1
16153	1
16379	1
15736	1
15913	1
16080	1
442	1
16017	1
15029	2
16263	1
16312	1
16335	1
16301	1
16006	1
15997	1
15587	1
15969	1
15965	1
16233	1
13737	1
12365	1
16182	1
15886	1
15833	1
15925	1
15885	2
15817	1
16218	1
16177	1
15863	1
16151	1
15951	1
4688	1
15896	1
15869	1
15933	1
15284	1
16068	1
15482	1
11740	1
15821	1
15875	1
15432	2
15683	1
15543	1
15685	1
16015	1
15955	1
15611	1
9641	1
15259	1
15238	1
4902	2
15959	1
15639	1
15584	1
15600	1
15601	1
15891	1
15577	1
15634	1
15339	1
15525	1
15686	1
11245	1
15399	1
15558	1
15867	1
15169	2
8516	2
15513	1
15528	1
15871	1
15569	1
14896	2
15837	1
15509	1
15529	1
15442	1
15638	1
15766	1
