size	Count
2186	1
2234	1
2594	2
2165	4
2512	2
2250	1
1941	3
1169	2
1910	2
1954	2
2685	2
2176	1
1965	1
1494	1
3921	1
2207	2
2101	2
1815	1
2127	2
2162	1
1840	2
2058	1
2182	1
1957	1
2147	1
2074	3
2144	2
2142	2
2499	1
2167	2
1408	1
2171	2
1871	2
2643	1
2151	3
4130	1
2593	1
2095	1
4179	1
1344	2
2559	1
4771	1
2547	1
1267	1
1444	2
940	2
1916	3
1924	2
1766	1
1707	1
2476	1
1710	1
1662	3
4125	1
1638	1
1135	2
1083	1
4441	1
3516	1
1370	2
2239	2
4464	1
1515	2
2204	1
1357	4
2143	1
1787	1
1931	3
1568	1
1803	1
2039	2
1309	3
3355	1
1542	2
1460	1
1491	1
1488	1
2899	3
1036	5
1526	2
4001	1
1690	4
1468	1
1138	3
2447	1
3877	1
3300	1
3279	1
3494	1
3797	1
1576	2
2027	2
3682	1
3094	2
2149	3
1017	4
1299	1
3746	1
3164	1
2124	3
3686	1
3671	1
3678	1
3662	1
3635	1
2487	3
3650	1
156	2
3559	1
2373	1
1678	3
3013	2
2996	2
2456	2
3447	1
2909	1
3418	1
2731	1
3371	1
1422	1
3230	1
3434	1
2810	1
3384	1
3086	1
1745	3
2974	1
3219	1
3314	1
2445	1
2501	1
1863	1
2985	2
3197	1
2258	3
3209	1
2334	1
1969	1
1703	1
2028	2
3166	1
2381	2
3178	1
2917	1
1742	2
3161	1
2193	2
3096	1
3111	2
2732	2
3171	2
2579	2
2098	1
2715	3
3192	1
2756	2
1946	3
1876	1
3066	1
3053	1
1772	2
2372	4
3149	1
3165	1
2972	1
3088	1
1911	1
2997	1
3073	1
3162	1
2955	1
2911	1
2852	2
3051	2
3112	2
1851	2
2973	1
3124	1
2740	2
2871	1
2414	2
3127	2
3060	1
2351	1
2769	1
1834	1
2721	1
2630	3
3134	1
2139	1
2720	1
3061	1
2750	3
3082	1
3095	1
2625	2
3062	1
3038	1
1773	3
119	2
1668	1
1755	2
2977	1
2935	1
3010	2
1769	2
2826	1
1781	1
1509	1
2711	3
2976	1
2921	1
2962	1
2936	1
2649	2
2969	1
2615	1
1722	1
2866	1
2902	1
2897	1
2486	1
2849	1
2600	1
2872	1
2873	1
2858	2
2704	3
2636	1
2840	2
1933	1
2741	1
2805	1
2567	1
2790	1
2814	2
2739	2
2867	1
2126	2
2787	1
2607	2
2645	1
2834	1
2868	1
2862	1
2870	1
1786	2
2236	1
2783	1
2848	1
2807	2
2770	1
1069	4
1912	2
1462	1
2033	1
2799	2
2795	1
2806	1
2703	1
2451	1
2788	1
2443	1
2809	2
2534	3
2774	1
2719	2
2513	2
2804	1
2734	1
2353	2
2844	1
2691	1
2838	1
2785	1
2828	1
2682	1
2680	1
2591	1
1844	1
2759	3
2727	2
2812	1
2602	1
2546	1
2761	1
2690	2
2065	1
2533	1
2195	1
1394	1
2584	1
2640	3
2728	2
2749	1
1784	1
2747	2
2491	2
2654	1
2722	1
2757	1
2717	2
2457	2
1919	3
2465	1
2425	2
